building_id,tenant_id,country_code,month,year,rental_amount,currency
B025,T0093,DE,10,2016,4249.75,EUR
B025,T0093,DE,11,2016,4323.26,EUR
B025,T0093,DE,12,2016,4285.88,EUR
B025,T0093,DE,1,2017,4258.1,EUR
B025,T0093,DE,2,2017,4202.85,EUR
B025,T0093,DE,3,2017,4307.59,EUR
B025,T0093,DE,4,2017,4335.79,EUR
B025,T0093,DE,5,2017,4274.37,EUR
B025,T0093,DE,6,2017,4281.79,EUR
B025,T0093,DE,7,2017,4261.96,EUR
B025,T0093,DE,8,2017,4256.08,EUR
B025,T0093,DE,9,2017,4276.62,EUR
B025,T0093,DE,10,2017,4294.19,EUR
B025,T0093,DE,11,2017,4401.21,EUR
B025,T0093,DE,12,2017,4408.58,EUR
B025,T0093,DE,1,2018,4291.79,EUR
B025,T0093,DE,2,2018,4293.55,EUR
B025,T0093,DE,3,2018,4411.71,EUR
B025,T0093,DE,4,2018,4358.58,EUR
B025,T0093,DE,5,2018,4453.41,EUR
B025,T0093,DE,6,2018,4293.51,EUR
B025,T0093,DE,7,2018,4447.65,EUR
B025,T0093,DE,8,2018,4391.9,EUR
B025,T0093,DE,9,2018,4425.55,EUR
B025,T0093,DE,10,2018,4400.85,EUR
B025,T0093,DE,11,2018,4339.11,EUR
B025,T0093,DE,12,2018,4353.06,EUR
B025,T0093,DE,1,2019,4482.59,EUR
B025,T0093,DE,2,2019,4346.88,EUR
B025,T0093,DE,3,2019,4389.59,EUR
B025,T0093,DE,4,2019,4400.34,EUR
B025,T0093,DE,5,2019,4389.06,EUR
B025,T0093,DE,6,2019,4470.87,EUR
B025,T0093,DE,7,2019,4461.85,EUR
B025,T0093,DE,8,2019,4557.81,EUR
B025,T0093,DE,9,2019,4493.08,EUR
B025,T0093,DE,10,2019,4419.73,EUR
B025,T0093,DE,11,2019,4582.23,EUR
B025,T0093,DE,12,2019,4486.42,EUR
B025,T0093,DE,1,2020,4588.59,EUR
B025,T0093,DE,2,2020,4444.32,EUR
B025,T0093,DE,3,2020,4605.63,EUR
B025,T0093,DE,4,2020,4542.58,EUR
B025,T0093,DE,5,2020,4586.14,EUR
B025,T0093,DE,6,2020,4571.09,EUR
B025,T0093,DE,7,2020,4531.09,EUR
B025,T0093,DE,8,2020,4604.81,EUR
B025,T0093,DE,9,2020,4594.01,EUR
B025,T0093,DE,10,2020,4494.52,EUR
B025,T0093,DE,11,2020,4613.41,EUR
B025,T0093,DE,12,2020,4514.64,EUR
B025,T0093,DE,1,2021,4624.64,EUR
B025,T0093,DE,2,2021,4675.14,EUR
B025,T0093,DE,3,2021,4682.54,EUR
B025,T0093,DE,4,2021,4654.95,EUR
B025,T0093,DE,5,2021,4542.53,EUR
B025,T0093,DE,6,2021,4644.44,EUR
B025,T0093,DE,7,2021,4702.86,EUR
B025,T0093,DE,8,2021,4595.88,EUR
B025,T0093,DE,9,2021,4616.32,EUR
B025,T0093,DE,10,2021,4578.79,EUR
B025,T0093,DE,11,2021,4652.71,EUR
B025,T0093,DE,12,2021,4685.7,EUR
B025,T0093,DE,1,2022,4682.75,EUR
B025,T0093,DE,2,2022,4591.74,EUR
B025,T0093,DE,3,2022,4769.84,EUR
B025,T0093,DE,4,2022,4726.26,EUR
B025,T0093,DE,5,2022,4700.65,EUR
B025,T0093,DE,6,2022,4668.65,EUR
B025,T0093,DE,7,2022,4674.12,EUR
B025,T0093,DE,8,2022,4712.2,EUR
B025,T0093,DE,9,2022,4800.44,EUR
B025,T0093,DE,10,2022,4810.44,EUR
B025,T0093,DE,11,2022,4774.54,EUR
B025,T0093,DE,12,2022,4653.29,EUR
B025,T0093,DE,1,2023,4823.08,EUR
B025,T0093,DE,2,2023,4780.77,EUR
B025,T0093,DE,3,2023,4720.78,EUR
B025,T0093,DE,4,2023,4738.54,EUR
B025,T0093,DE,5,2023,4758.87,EUR
B025,T0093,DE,6,2023,4819.23,EUR
B025,T0093,DE,7,2023,4846.67,EUR
B025,T0093,DE,8,2023,4706.05,EUR
B025,T0093,DE,9,2023,4731.21,EUR
B025,T0093,DE,10,2023,4804.53,EUR
B025,T0093,DE,11,2023,4745.52,EUR
B025,T0093,DE,12,2023,4735.32,EUR
B025,T0093,DE,1,2024,4926.27,EUR
B025,T0093,DE,2,2024,4808.2,EUR
B025,T0093,DE,3,2024,4820.73,EUR
B025,T0093,DE,4,2024,4886.5,EUR
B025,T0093,DE,5,2024,4890.24,EUR
B025,T0093,DE,6,2024,4929.35,EUR
B025,T0093,DE,7,2024,4937.77,EUR
B025,T0093,DE,8,2024,4977.21,EUR
B025,T0093,DE,9,2024,4896.72,EUR
B025,T0093,DE,10,2024,4841.42,EUR
B025,T0093,DE,11,2024,4829.65,EUR
B025,T0093,DE,12,2024,4835.65,EUR
B025,T0094,DE,1,2015,3872.56,EUR
B025,T0094,DE,2,2015,3868.64,EUR
B025,T0094,DE,3,2015,3949.27,EUR
B025,T0094,DE,4,2015,3965.91,EUR
B025,T0094,DE,5,2015,3829.72,EUR
B025,T0094,DE,6,2015,3874.24,EUR
B025,T0094,DE,7,2015,3918.35,EUR
B025,T0094,DE,8,2015,3934.24,EUR
B025,T0094,DE,9,2015,3997.99,EUR
B025,T0094,DE,10,2015,3918.26,EUR
B025,T0094,DE,11,2015,3947.3,EUR
B025,T0094,DE,12,2015,3892.48,EUR
B025,T0094,DE,1,2016,3955.22,EUR
B025,T0094,DE,2,2016,4001.05,EUR
B025,T0094,DE,3,2016,3898.15,EUR
B025,T0094,DE,4,2016,3948.51,EUR
B025,T0094,DE,5,2016,3904.44,EUR
B025,T0094,DE,6,2016,4009.04,EUR
B025,T0094,DE,7,2016,4004.15,EUR
B025,T0094,DE,8,2016,4069.93,EUR
B025,T0094,DE,9,2016,3935.7,EUR
B025,T0094,DE,10,2016,3963.07,EUR
B025,T0094,DE,11,2016,4065.83,EUR
B025,T0094,DE,12,2016,3970.95,EUR
B025,T0094,DE,1,2017,4025.01,EUR
B025,T0094,DE,2,2017,4087.3,EUR
B025,T0094,DE,3,2017,3990.9,EUR
B025,T0094,DE,4,2017,4123.15,EUR
B025,T0094,DE,5,2017,4057.16,EUR
B025,T0094,DE,6,2017,4029.79,EUR
B025,T0094,DE,7,2017,4078.6,EUR
B025,T0094,DE,8,2017,4017.31,EUR
B025,T0094,DE,9,2017,4125.5,EUR
B025,T0094,DE,10,2017,4075.99,EUR
B025,T0094,DE,11,2017,4144.71,EUR
B025,T0094,DE,12,2017,4145.4,EUR
B025,T0094,DE,1,2018,4066.83,EUR
B025,T0094,DE,2,2018,4058.77,EUR
B025,T0094,DE,3,2018,4059.18,EUR
B025,T0094,DE,4,2018,4155.44,EUR
B025,T0094,DE,5,2018,4096.25,EUR
B025,T0094,DE,6,2018,4168.21,EUR
B025,T0094,DE,7,2018,4164.74,EUR
B025,T0094,DE,8,2018,4125.6,EUR
B025,T0094,DE,9,2018,4091.8,EUR
B025,T0094,DE,10,2018,4233.36,EUR
B025,T0094,DE,11,2018,4238.43,EUR
B025,T0094,DE,12,2018,4241.55,EUR
B025,T0094,DE,1,2019,4195.26,EUR
B025,T0094,DE,2,2019,4152.36,EUR
B025,T0094,DE,3,2019,4112.44,EUR
B025,T0094,DE,4,2019,4161.76,EUR
B025,T0094,DE,5,2019,4133.66,EUR
B025,T0094,DE,6,2019,4223.23,EUR
B025,T0094,DE,7,2019,4161.42,EUR
B025,T0094,DE,8,2019,4150.75,EUR
B025,T0094,DE,9,2019,4230.67,EUR
B025,T0094,DE,10,2019,4252.16,EUR
B025,T0094,DE,11,2019,4237.39,EUR
B025,T0094,DE,12,2019,4257.14,EUR
B025,T0094,DE,1,2020,4202.65,EUR
B025,T0094,DE,2,2020,4218.33,EUR
B025,T0094,DE,3,2020,4306.58,EUR
B025,T0094,DE,4,2020,4344.75,EUR
B025,T0094,DE,5,2020,4203.57,EUR
B025,T0094,DE,6,2020,4211.38,EUR
B025,T0094,DE,7,2020,4342.66,EUR
B025,T0094,DE,8,2020,4237.97,EUR
B025,T0094,DE,9,2020,4261.05,EUR
B025,T0094,DE,10,2020,4266.91,EUR
B025,T0094,DE,11,2020,4317.98,EUR
B025,T0094,DE,12,2020,4398.74,EUR
B025,T0094,DE,1,2021,4364.98,EUR
B025,T0094,DE,2,2021,4345.7,EUR
B025,T0094,DE,3,2021,4362.97,EUR
B025,T0094,DE,4,2021,4362.38,EUR
B025,T0094,DE,5,2021,4389.42,EUR
B025,T0094,DE,6,2021,4426.43,EUR
B025,T0094,DE,7,2021,4392.42,EUR
B025,T0094,DE,8,2021,4311.27,EUR
B025,T0094,DE,9,2021,4451.67,EUR
B025,T0094,DE,10,2021,4416.44,EUR
B025,T0094,DE,11,2021,4387.54,EUR
B025,T0094,DE,12,2021,4457.74,EUR
B025,T0094,DE,1,2022,4344.67,EUR
B025,T0094,DE,2,2022,4330.78,EUR
B025,T0094,DE,3,2022,4353.92,EUR
B025,T0094,DE,4,2022,4391.74,EUR
B025,T0094,DE,5,2022,4355.11,EUR
B025,T0094,DE,6,2022,4453.88,EUR
B025,T0094,DE,7,2022,4493.09,EUR
B025,T0094,DE,8,2022,4479.06,EUR
B025,T0094,DE,9,2022,4413.58,EUR
B025,T0094,DE,10,2022,4510.76,EUR
B025,T0094,DE,11,2022,4542.45,EUR
B025,T0094,DE,12,2022,4545.22,EUR
B025,T0094,DE,1,2023,4438.06,EUR
B025,T0094,DE,2,2023,4430.18,EUR
B025,T0094,DE,3,2023,4574.94,EUR
B025,T0094,DE,4,2023,4519.82,EUR
B025,T0094,DE,5,2023,4437.87,EUR
B025,T0094,DE,6,2023,4500.29,EUR
B025,T0094,DE,7,2023,4494.03,EUR
B025,T0094,DE,8,2023,4553.13,EUR
B025,T0094,DE,9,2023,4490.22,EUR
B025,T0094,DE,10,2023,4603.96,EUR
B025,T0094,DE,11,2023,4471.71,EUR
B025,T0094,DE,12,2023,4541.86,EUR
B025,T0094,DE,1,2024,4503.18,EUR
B025,T0094,DE,2,2024,4594.06,EUR
B025,T0094,DE,3,2024,4529.17,EUR
B025,T0094,DE,4,2024,4643.72,EUR
B025,T0094,DE,5,2024,4652.32,EUR
B025,T0094,DE,6,2024,4510.95,EUR
B025,T0094,DE,7,2024,4539.04,EUR
B025,T0094,DE,8,2024,4553.65,EUR
B025,T0094,DE,9,2024,4629.98,EUR
B025,T0094,DE,10,2024,4583.93,EUR
B025,T0094,DE,11,2024,4699.33,EUR
B025,T0094,DE,12,2024,4576.53,EUR
B025,T0095,DE,1,2015,2692.18,EUR
B025,T0095,DE,2,2015,2705.73,EUR
B025,T0095,DE,3,2015,2656.04,EUR
B025,T0095,DE,4,2015,2765.22,EUR
B025,T0095,DE,5,2015,2750.27,EUR
B025,T0095,DE,6,2015,2714.71,EUR
B025,T0095,DE,7,2015,2700.86,EUR
B025,T0095,DE,8,2015,2716.07,EUR
B025,T0095,DE,9,2015,2708.75,EUR
B025,T0095,DE,10,2015,2770.52,EUR
B025,T0095,DE,11,2015,2690.08,EUR
B025,T0095,DE,12,2015,2799.35,EUR
B025,T0095,DE,1,2016,2744.77,EUR
B025,T0095,DE,2,2016,2755.04,EUR
B025,T0095,DE,3,2016,2774.28,EUR
B025,T0095,DE,4,2016,2795.07,EUR
B025,T0095,DE,5,2016,2757.57,EUR
B025,T0095,DE,6,2016,2783.97,EUR
B025,T0095,DE,7,2016,2752.94,EUR
B025,T0095,DE,8,2016,2731.83,EUR
B025,T0095,DE,9,2016,2806.07,EUR
B025,T0095,DE,10,2016,2737.69,EUR
B025,T0095,DE,11,2016,2847.94,EUR
B025,T0095,DE,12,2016,2832.25,EUR
B025,T0095,DE,1,2017,2765.44,EUR
B025,T0095,DE,2,2017,2827.36,EUR
B025,T0095,DE,3,2017,2852.01,EUR
B025,T0095,DE,4,2017,2786.98,EUR
B025,T0095,DE,5,2017,2769.01,EUR
B025,T0095,DE,6,2017,2852.46,EUR
B025,T0095,DE,7,2017,2850.67,EUR
B025,T0095,DE,8,2017,2893.5,EUR
B025,T0095,DE,9,2017,2868.62,EUR
B025,T0095,DE,10,2017,2900.9,EUR
B025,T0095,DE,11,2017,2800.61,EUR
B025,T0095,DE,12,2017,2889.19,EUR
B025,T0095,DE,1,2018,2858.84,EUR
B025,T0095,DE,2,2018,2837.82,EUR
B025,T0095,DE,3,2018,2919.38,EUR
B025,T0095,DE,4,2018,2858.1,EUR
B025,T0095,DE,5,2018,2909.2,EUR
B025,T0095,DE,6,2018,2908.13,EUR
B025,T0095,DE,7,2018,2843.7,EUR
B025,T0095,DE,8,2018,2867.49,EUR
B025,T0095,DE,9,2018,2919.42,EUR
B025,T0095,DE,10,2018,2853.42,EUR
B025,T0095,DE,11,2018,2895.1,EUR
B025,T0095,DE,12,2018,2925.15,EUR
B025,T0095,DE,1,2019,2871.05,EUR
B025,T0095,DE,2,2019,2918.55,EUR
B025,T0095,DE,3,2019,2937.27,EUR
B025,T0095,DE,4,2019,2933.55,EUR
B025,T0095,DE,5,2019,2951.93,EUR
B025,T0095,DE,6,2019,2974.75,EUR
B025,T0095,DE,7,2019,2895.71,EUR
B025,T0095,DE,8,2019,2963.58,EUR
B025,T0095,DE,9,2019,2955.85,EUR
B025,T0095,DE,10,2019,2984.72,EUR
B025,T0095,DE,11,2019,2977.7,EUR
B025,T0095,DE,12,2019,2991.7,EUR
B025,T0095,DE,1,2020,2914.25,EUR
B025,T0095,DE,2,2020,3013.35,EUR
B025,T0095,DE,3,2020,3017.8,EUR
B025,T0095,DE,4,2020,3016.26,EUR
B025,T0095,DE,5,2020,3009.33,EUR
B025,T0095,DE,6,2020,3002.81,EUR
B025,T0095,DE,7,2020,3024.61,EUR
B025,T0095,DE,8,2020,2990.18,EUR
B025,T0095,DE,9,2020,3017.13,EUR
B025,T0095,DE,10,2020,2974.92,EUR
B025,T0095,DE,11,2020,2960.05,EUR
B025,T0095,DE,12,2020,3006.3,EUR
B025,T0095,DE,1,2021,2985.89,EUR
B025,T0095,DE,2,2021,3002.64,EUR
B025,T0095,DE,3,2021,3012.75,EUR
B025,T0095,DE,4,2021,3038.37,EUR
B025,T0095,DE,5,2021,3048.46,EUR
B025,T0095,DE,6,2021,3036.53,EUR
B025,T0095,DE,7,2021,3093.11,EUR
B025,T0095,DE,8,2021,3020.51,EUR
B025,T0095,DE,9,2021,3076.79,EUR
B025,T0095,DE,10,2021,3016.41,EUR
B025,T0095,DE,11,2021,3024.91,EUR
B025,T0095,DE,12,2021,3107.6,EUR
B025,T0095,DE,1,2022,3020.96,EUR
B025,T0095,DE,2,2022,3103.63,EUR
B025,T0095,DE,3,2022,3026.74,EUR
B025,T0095,DE,4,2022,3130.27,EUR
B025,T0095,DE,5,2022,3071.81,EUR
B025,T0095,DE,6,2022,3115.8,EUR
B025,T0095,DE,7,2022,3060.77,EUR
B025,T0095,DE,8,2022,3078.2,EUR
B025,T0095,DE,9,2022,3055.27,EUR
B025,T0095,DE,10,2022,3168.37,EUR
B025,T0095,DE,11,2022,3066.17,EUR
B025,T0095,DE,12,2022,3156.59,EUR
B025,T0095,DE,1,2023,3159.39,EUR
B025,T0095,DE,2,2023,3075.82,EUR
B025,T0095,DE,3,2023,3198.01,EUR
B025,T0095,DE,4,2023,3176.41,EUR
B025,T0095,DE,5,2023,3126.33,EUR
B025,T0095,DE,6,2023,3175.84,EUR
B025,T0095,DE,7,2023,3131.16,EUR
B025,T0095,DE,8,2023,3164.07,EUR
B025,T0095,DE,9,2023,3173.1,EUR
B025,T0095,DE,10,2023,3232.97,EUR
B025,T0095,DE,11,2023,3132.53,EUR
B025,T0095,DE,12,2023,3154.53,EUR
B025,T0095,DE,1,2024,3122.02,EUR
B025,T0095,DE,2,2024,3125.16,EUR
B025,T0095,DE,3,2024,3191.58,EUR
B025,T0095,DE,4,2024,3165.73,EUR
B025,T0095,DE,5,2024,3250.01,EUR
B025,T0095,DE,6,2024,3211.6,EUR
B025,T0095,DE,7,2024,3217.21,EUR
B025,T0095,DE,8,2024,3211.35,EUR
B025,T0095,DE,9,2024,3264.03,EUR
B025,T0095,DE,10,2024,3254.5,EUR
B025,T0095,DE,11,2024,3249.95,EUR
B025,T0095,DE,12,2024,3274.96,EUR
B026,T0096,DE,1,2015,4218.73,EUR
B026,T0096,DE,2,2015,4222.85,EUR
B026,T0096,DE,3,2015,4352.02,EUR
B026,T0096,DE,4,2015,4367.06,EUR
B026,T0096,DE,5,2015,4396.87,EUR
B026,T0096,DE,6,2015,4272.25,EUR
B026,T0096,DE,7,2015,4337.37,EUR
B026,T0096,DE,8,2015,4310.96,EUR
B026,T0096,DE,9,2015,4375.71,EUR
B026,T0096,DE,10,2015,4389.26,EUR
B026,T0096,DE,11,2015,4413.13,EUR
B026,T0096,DE,12,2015,4335.3,EUR
B026,T0096,DE,1,2016,4391.67,EUR
B026,T0096,DE,2,2016,4439.08,EUR
B026,T0096,DE,3,2016,4346.72,EUR
B026,T0096,DE,4,2016,4492.65,EUR
B026,T0096,DE,5,2016,4486.64,EUR
B026,T0096,DE,6,2016,4462.18,EUR
B026,T0096,DE,7,2016,4349.4,EUR
B026,T0096,DE,8,2016,4414.46,EUR
B026,T0096,DE,9,2016,4416.33,EUR
B026,T0096,DE,10,2016,4384.48,EUR
B026,T0096,DE,11,2016,4445.51,EUR
B026,T0096,DE,12,2016,4389.69,EUR
B026,T0096,DE,1,2017,4442.38,EUR
B026,T0096,DE,2,2017,4555.07,EUR
B026,T0096,DE,3,2017,4563.33,EUR
B026,T0096,DE,4,2017,4440.28,EUR
B026,T0096,DE,5,2017,4512.52,EUR
B026,T0096,DE,6,2017,4451.86,EUR
B026,T0096,DE,7,2017,4442.45,EUR
B026,T0096,DE,8,2017,4536.87,EUR
B026,T0096,DE,9,2017,4578.08,EUR
B026,T0096,DE,10,2017,4493.12,EUR
B026,T0096,DE,11,2017,4524.67,EUR
B026,T0096,DE,12,2017,4466.33,EUR
B026,T0096,DE,1,2018,4474.56,EUR
B026,T0096,DE,2,2018,4504.73,EUR
B026,T0096,DE,3,2018,4561.83,EUR
B026,T0096,DE,4,2018,4509.55,EUR
B026,T0096,DE,5,2018,4609.74,EUR
B026,T0096,DE,6,2018,4572.06,EUR
B026,T0096,DE,7,2018,4540.36,EUR
B026,T0096,DE,8,2018,4553.21,EUR
B026,T0096,DE,9,2018,4646.1,EUR
B026,T0096,DE,10,2018,4596.09,EUR
B026,T0096,DE,11,2018,4631.26,EUR
B026,T0096,DE,12,2018,4556.38,EUR
B026,T0096,DE,1,2019,4572.09,EUR
B026,T0096,DE,2,2019,4614.83,EUR
B026,T0096,DE,3,2019,4672.08,EUR
B026,T0096,DE,4,2019,4638.43,EUR
B026,T0096,DE,5,2019,4601.32,EUR
B026,T0096,DE,6,2019,4717.26,EUR
B026,T0096,DE,7,2019,4661.42,EUR
B026,T0096,DE,8,2019,4786.96,EUR
B026,T0096,DE,9,2019,4631.57,EUR
B026,T0096,DE,10,2019,4641.81,EUR
B026,T0096,DE,11,2019,4748.92,EUR
B026,T0096,DE,12,2019,4671.12,EUR
B026,T0096,DE,1,2020,4790.44,EUR
B026,T0096,DE,2,2020,4721.68,EUR
B026,T0096,DE,3,2020,4754.42,EUR
B026,T0096,DE,4,2020,4702.29,EUR
B026,T0096,DE,5,2020,4671.26,EUR
B026,T0096,DE,6,2020,4721.7,EUR
B026,T0096,DE,7,2020,4771.94,EUR
B026,T0096,DE,8,2020,4764.32,EUR
B026,T0096,DE,9,2020,4802.14,EUR
B026,T0096,DE,10,2020,4834.61,EUR
B026,T0096,DE,11,2020,4775.04,EUR
B026,T0096,DE,12,2020,4850.76,EUR
B026,T0096,DE,1,2021,4774.65,EUR
B026,T0096,DE,2,2021,4831.64,EUR
B026,T0096,DE,3,2021,4853.74,EUR
B026,T0096,DE,4,2021,4860.2,EUR
B026,T0096,DE,5,2021,4815.74,EUR
B026,T0096,DE,6,2021,4760.45,EUR
B026,T0096,DE,7,2021,4885.37,EUR
B026,T0096,DE,8,2021,4797.18,EUR
B026,T0096,DE,9,2021,4779.75,EUR
B026,T0096,DE,10,2021,4880.15,EUR
B026,T0096,DE,11,2021,4905.91,EUR
B026,T0096,DE,12,2021,4965.52,EUR
B026,T0096,DE,1,2022,4805.9,EUR
B026,T0096,DE,2,2022,4829.0,EUR
B026,T0096,DE,3,2022,4913.84,EUR
B026,T0096,DE,4,2022,4980.49,EUR
B026,T0096,DE,5,2022,4891.42,EUR
B026,T0096,DE,6,2022,4882.22,EUR
B026,T0096,DE,7,2022,4993.86,EUR
B026,T0096,DE,8,2022,4971.56,EUR
B026,T0096,DE,9,2022,5053.27,EUR
B026,T0096,DE,10,2022,5001.37,EUR
B026,T0096,DE,11,2022,4889.59,EUR
B026,T0096,DE,12,2022,4886.87,EUR
B026,T0096,DE,1,2023,4957.6,EUR
B026,T0096,DE,2,2023,4929.38,EUR
B026,T0096,DE,3,2023,4988.49,EUR
B026,T0096,DE,4,2023,5085.72,EUR
B026,T0096,DE,5,2023,5111.44,EUR
B026,T0096,DE,6,2023,5065.53,EUR
B026,T0096,DE,7,2023,5059.66,EUR
B026,T0096,DE,8,2023,5035.47,EUR
B026,T0096,DE,9,2023,4992.93,EUR
B026,T0096,DE,10,2023,5127.65,EUR
B026,T0096,DE,11,2023,4992.9,EUR
B026,T0096,DE,12,2023,5026.81,EUR
B026,T0096,DE,1,2024,5175.71,EUR
B026,T0096,DE,2,2024,5028.95,EUR
B026,T0096,DE,3,2024,5116.79,EUR
B026,T0096,DE,4,2024,5035.99,EUR
B026,T0096,DE,5,2024,5094.51,EUR
B026,T0096,DE,6,2024,5079.03,EUR
B026,T0096,DE,7,2024,5018.9,EUR
B026,T0096,DE,8,2024,5164.89,EUR
B026,T0096,DE,9,2024,5120.97,EUR
B026,T0096,DE,10,2024,5157.36,EUR
B026,T0096,DE,11,2024,5137.92,EUR
B026,T0096,DE,12,2024,5210.26,EUR
B026,T0097,DE,1,2015,4259.75,EUR
B026,T0097,DE,2,2015,4298.34,EUR
B026,T0097,DE,3,2015,4290.32,EUR
B026,T0097,DE,4,2015,4232.25,EUR
B026,T0097,DE,5,2015,4270.63,EUR
B026,T0097,DE,6,2015,4219.53,EUR
B026,T0097,DE,7,2015,4301.86,EUR
B026,T0097,DE,8,2015,4180.06,EUR
B026,T0097,DE,9,2015,4232.56,EUR
B026,T0097,DE,10,2015,4353.88,EUR
B026,T0097,DE,11,2015,4242.59,EUR
B026,T0097,DE,12,2015,4268.23,EUR
B026,T0097,DE,1,2016,4258.51,EUR
B026,T0097,DE,2,2016,4283.23,EUR
B026,T0097,DE,3,2016,4283.4,EUR
B026,T0097,DE,4,2016,4390.16,EUR
B026,T0097,DE,5,2016,4350.61,EUR
B026,T0097,DE,6,2016,4304.95,EUR
B026,T0097,DE,7,2016,4290.52,EUR
B026,T0097,DE,8,2016,4409.29,EUR
B026,T0097,DE,9,2016,4408.56,EUR
B026,T0097,DE,10,2016,4423.48,EUR
B026,T0097,DE,11,2016,4406.31,EUR
B026,T0097,DE,12,2016,4339.04,EUR
B026,T0097,DE,1,2017,4339.68,EUR
B026,T0097,DE,2,2017,4406.81,EUR
B026,T0097,DE,3,2017,4395.54,EUR
B026,T0097,DE,4,2017,4364.36,EUR
B026,T0097,DE,5,2017,4415.22,EUR
B026,T0097,DE,6,2017,4345.55,EUR
B026,T0097,DE,7,2017,4390.02,EUR
B026,T0097,DE,8,2017,4404.38,EUR
B026,T0097,DE,9,2017,4463.35,EUR
B026,T0097,DE,10,2017,4401.3,EUR
B026,T0097,DE,11,2017,4476.39,EUR
B026,T0097,DE,12,2017,4523.13,EUR
B026,T0097,DE,1,2018,4485.0,EUR
B026,T0097,DE,2,2018,4537.11,EUR
B026,T0097,DE,3,2018,4493.52,EUR
B026,T0097,DE,4,2018,4551.07,EUR
B026,T0097,DE,5,2018,4474.05,EUR
B026,T0097,DE,6,2018,4560.87,EUR
B026,T0097,DE,7,2018,4538.51,EUR
B026,T0097,DE,8,2018,4532.0,EUR
B026,T0097,DE,9,2018,4498.32,EUR
B026,T0097,DE,10,2018,4481.36,EUR
B026,T0097,DE,11,2018,4464.41,EUR
B026,T0097,DE,12,2018,4584.3,EUR
B026,T0097,DE,1,2019,4637.28,EUR
B026,T0097,DE,2,2019,4603.6,EUR
B026,T0097,DE,3,2019,4486.66,EUR
B026,T0097,DE,4,2019,4586.67,EUR
B026,T0097,DE,5,2019,4627.79,EUR
B026,T0097,DE,6,2019,4580.23,EUR
B026,T0097,DE,7,2019,4614.34,EUR
B026,T0097,DE,8,2019,4656.75,EUR
B026,T0097,DE,9,2019,4537.92,EUR
B026,T0097,DE,10,2019,4533.88,EUR
B026,T0097,DE,11,2019,4612.62,EUR
B026,T0097,DE,12,2019,4629.52,EUR
B026,T0097,DE,1,2020,4721.49,EUR
B026,T0097,DE,2,2020,4647.86,EUR
B026,T0097,DE,3,2020,4650.64,EUR
B026,T0097,DE,4,2020,4637.42,EUR
B026,T0097,DE,5,2020,4651.78,EUR
B026,T0097,DE,6,2020,4584.06,EUR
B026,T0097,DE,7,2020,4738.0,EUR
B026,T0097,DE,8,2020,4667.68,EUR
B026,T0097,DE,9,2020,4763.41,EUR
B026,T0097,DE,10,2020,4789.89,EUR
B026,T0097,DE,11,2020,4697.27,EUR
B026,T0097,DE,12,2020,4654.81,EUR
B026,T0097,DE,1,2021,4657.52,EUR
B026,T0097,DE,2,2021,4640.57,EUR
B026,T0097,DE,3,2021,4737.19,EUR
B026,T0097,DE,4,2021,4672.11,EUR
B026,T0097,DE,5,2021,4832.2,EUR
B026,T0097,DE,6,2021,4834.24,EUR
B026,T0097,DE,7,2021,4820.39,EUR
B026,T0097,DE,8,2021,4855.47,EUR
B026,T0097,DE,9,2021,4807.52,EUR
B026,T0097,DE,10,2021,4709.78,EUR
B026,T0097,DE,11,2021,4787.3,EUR
B026,T0097,DE,12,2021,4701.54,EUR
B026,T0097,DE,1,2022,4878.0,EUR
B026,T0097,DE,2,2022,4732.48,EUR
B026,T0097,DE,3,2022,4761.8,EUR
B026,T0097,DE,4,2022,4823.0,EUR
B026,T0097,DE,5,2022,4862.88,EUR
B026,T0097,DE,6,2022,4864.71,EUR
B026,T0097,DE,7,2022,4935.44,EUR
B026,T0097,DE,8,2022,4849.4,EUR
B026,T0097,DE,9,2022,4885.93,EUR
B026,T0097,DE,10,2022,4922.03,EUR
B026,T0097,DE,11,2022,4919.59,EUR
B026,T0097,DE,12,2022,4977.78,EUR
B026,T0097,DE,1,2023,4966.57,EUR
B026,T0097,DE,2,2023,4979.14,EUR
B026,T0097,DE,3,2023,4878.78,EUR
B026,T0097,DE,4,2023,4892.35,EUR
B026,T0097,DE,5,2023,5009.35,EUR
B026,T0097,DE,6,2023,4951.36,EUR
B026,T0097,DE,7,2023,4876.87,EUR
B026,T0097,DE,8,2023,4965.84,EUR
B026,T0097,DE,9,2023,4924.5,EUR
B026,T0097,DE,10,2023,5012.67,EUR
B026,T0097,DE,11,2023,4966.11,EUR
B026,T0097,DE,12,2023,4885.64,EUR
B026,T0097,DE,1,2024,4935.11,EUR
B026,T0097,DE,2,2024,4906.89,EUR
B026,T0097,DE,3,2024,5067.55,EUR
B026,T0097,DE,4,2024,4916.49,EUR
B026,T0097,DE,5,2024,5032.57,EUR
B026,T0097,DE,6,2024,5088.64,EUR
B026,T0097,DE,7,2024,4957.13,EUR
B026,T0097,DE,8,2024,5004.86,EUR
B026,T0097,DE,9,2024,5060.38,EUR
B026,T0097,DE,10,2024,4950.67,EUR
B026,T0097,DE,11,2024,5014.64,EUR
B026,T0097,DE,12,2024,5102.58,EUR
B026,T0098,DE,1,2015,4094.13,EUR
B026,T0098,DE,2,2015,3983.64,EUR
B026,T0098,DE,3,2015,3966.64,EUR
